0.093277441,0.027202567,0.061710768,-0.027180988,-0.023028839,0.016871071,0.03998623,0.080711949,0.268408708,0.132963365,0.055022222,0.13196005,0.202490508,0.188356949,0.127859043,0.118033551,0.098573723,0.25904075,0.196471847,0.158193174,0.105253499,0.067876181,0.246688282,0.296181621,0.148205096,0.049575034,0.181931564,0.246339594,0.258173917,-0.223449463,-0.029863985,0.19610332,0.321024956,0.349288921,0.161801845,0.217104476,0.172256055,0.160363885,0.326218487,-0.264178376,0.094494346,-0.029111727,0.404158014,0.536184411,0.381771312,0.163486934,0.179305616,0.065052295,0.246136335,-0.033037914,0.145995512,0.186014469
-0.254065285,0.090205767,0.063094112,0.071304767,0.156762273,-0.082665939,-0.064665474,-0.056855566,0.160832256,-1.143660729,-0.13016337,-0.647693841,0.077461336,0.388818883,0.285935541,0.068287793,0.162157147,-0.079155416,0.012713156,0.170827435,-0.176628926,-0.138408047,0.020183987,0.30557683,0.525649464,0.277873762,0.361820137,0.273534589,-0.003298285,0.206037651,-0.031679482,-0.031687836,-0.047611763,0.141287301,0.556367252,0.520459425,0.226072043,0.528327771,0.210133327,0.304816164,0.104564489,-0.174446429,0.080133601,0.167089081,0.167148766,0.585859473,0.260681897,0.243039397,0.4289797,0.40481121,0.556609149,0.206688394
0.591912607,0.105955457,-0.164273423,-0.237396321,-0.161587438,-0.287526823,-0.064150354,-0.260711049,1.356852882,0.296351889,-0.080600151,0.157818737,0.141890107,-0.192328996,-0.006259241,-0.105204039,-0.361780246,-0.001335576,2.032652102,0.715691326,-0.035399685,-0.408553805,-0.272500508,0.216869214,-0.254640084,-0.12522348,-0.225056214,-0.414424494,-0.058110691,0.654254722,0.908496433,0.057113999,1.041504552,0.195664982,-0.000750811,-0.052934407,-0.717866703,-0.159326687,0.304583118,0.109154018,0.228609261,0.454329269,0.671342124,0.937595957,0.656445973,0.546180121,-0.744772655,-0.272800607,0.14395563,0.24719941,0.038221585,-1.037635129
0.26657585,0.171515026,0.255791588,0.514661554,0.501139891,0.127339163,0.022147139,0.24991533,0.365191398,0.198520645,0.120929506,0.152264213,0.115263977,0.187590453,0.340753513,0.151584163,0.174820887,0.170798826,0.27614356,0.080294175,0.140901075,0.218851485,0.208212684,0.129429437,0.259402271,0.289458192,0.225218342,0.201316185,0.254163181,-0.159487721,0.061361939,-0.544507,0.211469658,0.164050048,0.081678416,0.107108955,0.275903766,0.131416509,0.195660453,-0.173676079,-0.122319126,0.141044971,1.081859893,0.348914455,0.158715825,0.021554363,0.168429016,0.114801373,0.198327021,0.148842019,-0.508949006,0.080489121
-0.010197131,-0.084032131,-0.098240748,-0.082793146,-0.103694749,-0.139370605,0.036819005,0.081689418,0.032498916,-0.040261654,0.108441913,0.204011746,0.398510732,0.025749351,0.513684882,0.461829234,0.117022908,0.637092182,0.524787449,0.158928948,0.201089763,0.199348158,0.621923527,0.133223264,0.088181133,0.920761809,0.747761832,0.866279401,-0.09154902,0.598827488,0.191311721,-0.055893358,0.604222819,0.055033217,0.764560943,0,0,1.35145365,0.427757561,0.074280773,0.57046213,0.165657227,0.379076366,0.594214754,0.985888585,0,0,0.675214275,1.479168077,1.304330093,-0.066726035,0.586403444
-0.51140605,-0.064312765,-0.311978207,-0.285659155,-0.241267806,-0.309354889,-0.219140997,-0.240827971,-0.116315506,-0.255404584,-0.457312903,0.119672038,0.00646495,-0.210362663,-0.41844349,-0.529966753,-0.238658705,-0.299077871,0.017578153,0.223559592,0,-0.134823354,0.231632563,-0.165540619,-0.52511391,-0.544276774,-0.689464774,-0.308141992,-0.140656149,0.344537341,0.085555367,-0.04966249,-0.292792699,0.083506271,-0.373770649,-0.575568742,-1.019477479,-0.225851851,-0.203196129,-0.004977971,0.15510519,0.398015247,-0.355240178,-0.428633689,-0.401319858,-0.309364877,-0.75881598,-0.741291728,-0.259242582,-0.143630204,-0.136672643,0.238246965
0.138349769,0.360638022,0.177360646,0.311097171,0.177430217,0.109456044,0.174802776,0.227978499,0.1870878,0.122279598,0.22353407,0.43588039,0.46672596,0.153711098,0.095331919,0.186631949,0.036774267,0.205309355,0.422238303,0.340572357,0.052443134,0.243394908,0.415661606,0.29442356,0.006554387,0.284911023,0.240317432,0.064746346,0.310327199,0.477331694,0.300287015,0.161348654,0.33047856,0.385822572,-0.027260305,-0.098411161,0.414689642,0.06991703,-0.051799169,0.558351362,0.491998104,0.566030727,-0.032080761,0.38067804,0.507569522,-0.343747018,0.171701241,0.216300856,-0.166388485,0.419384663,0.66909332,0.364486001
-0.026731769,-0.013416199,0.066644334,0.015825209,0.031311702,0.021354658,-0.062559689,-0.010572184,-0.164205032,-0.041951538,-0.132296852,-0.275585149,-0.095538178,0.24141714,-0.001317049,-0.011295688,-0.004394203,0.050221825,0.037746076,-0.310513071,-0.174266494,-0.42170585,-0.196775397,0.015932704,0,-0.017460298,-0.012021033,0.120048773,0.335722856,-0.444147367,-0.291515705,0.142846846,-0.135360698,0.091572351,-0.031273076,0.091100588,-0.06682655,-0.066840616,0.356687505,0.294903108,0.25544571,-0.165137283,0.010729075,0.39192763,0.169732955,0,-0.016303418,0,-0.31537421,0.30148842,0.018756938,-0.135508787
-0.015598278,-0.031396509,0.015770609,-0.083521209,-0.113616534,-0.129146577,-0.016970959,-0.035302556,-0.03839733,0.051530617,0.098565264,0.174596782,-0.01792153,0.162706775,0.02078078,-0.034805979,0.016494932,0.077464981,-0.209166659,0.017952477,0.036873425,0,0.436946541,0.097048311,0.207383461,0.049946956,-0.154863039,0.196706122,0.04306157,-0.130414731,-0.047187747,-0.056072417,-0.082479728,0.065378745,0.213741487,0.125114084,0.040920902,0.059664378,0.16014194,-0.120396592,-0.060279461,0.053832797,0.050624663,0,0.087726001,0.058208698,-0.058460874,-0.039313693,0.08583953,-0.076322289,-0.037240136,0.153780123
0.006835477,0.134716935,0.062127968,0.041896336,-0.004506267,-0.012775077,0.029061873,-0.088789429,0.006967925,0.034461931,0.000926703,0.016173753,0,-0.037820161,0.011829956,-0.009693546,-0.010795132,-0.001468974,-0.040105347,0.04618614,0.062433501,0.11822849,0.14728059,0.028878217,-0.009886638,-0.041204954,-0.023668047,0.050727711,0.04847471,0.005050433,0.099785032,0.118952391,0.126595279,0.118288684,0.013903343,-0.126047773,0.035863842,-0.150504393,0.035785872,-0.052060567,-0.013841437,0.090069444,0.113739577,0.066400097,0.16312885,-0.148805337,-0.037246767,-0.036438635,-0.075012004,0.053949144,0.001015516,0.157839145
0.670018348,0.458338684,-0.546893116,0.039419588,0.300901783,0.229350051,0.024611786,-0.14580745,0.490740428,0.797690962,0.242737205,1.137506312,0.88738404,0.035749425,0.363525742,0.266998413,0.238106911,0.631640103,0.31263194,1.154824037,0.582367263,0.46097782,1.069033761,0.711721977,0.305969565,0.052784508,0.292266137,0.775525277,0.934808257,1.610583815,1.375935895,0.406682161,1.253803024,1.336411248,0.487657609,-0.135006613,0.026978211,0.371172157,0.851089351,1.848263216,1.632173188,1.808077868,1.381884718,1.800485652,1.642033988,0.22614513,0.265641517,0.297016025,0.632859372,1.217513309,2.200282966,1.345410511
0.230111151,0.096431081,0.070529036,0.04456988,-0.11866587,0,0.123563677,0.213972797,0.267867691,0.139215238,0.116897002,0.149725534,0.131563602,0.108563418,0.001253465,0.024225737,0.047774613,0.054624846,0.175771174,0.077797758,0.127366936,0.016938486,-0.022679547,0.140859278,0.128110883,0.006242647,0.088891442,0.097819834,0.082597029,0.22913355,0.084854553,0.069014086,0.107977295,0.104045226,0.09971413,0.03468241,-0.09315606,0.088895551,0.120590977,0.156670698,-0.00837134,-0.014809257,0.134245706,0.039628049,0.03290035,0.321232858,0.177335194,0.201638357,0.173997265,0.187114228,-0.127790551,-0.047563614
0.17839313,0.017368591,0.068690349,0.015290183,0.112154667,-0.153427043,-0.10987944,0.050154816,-0.219759446,0.245010823,0.407736792,-0.625630749,0.166065449,0.165912088,0.105627297,-0.066204411,-0.072201513,0.128297417,0.370361314,0.289552068,0.278734176,0.592657998,0.523923018,0.386062581,0.093703104,-0.002105986,0.071655487,0.070635614,0.235416761,0.794659693,0.521502772,1.058402727,0.782259242,0.819961699,0.151198386,0.009511562,0.261123666,0.042568791,0.129453221,0.607371435,1.351273773,0.403319632,1.407736967,1.127868813,0.440060424,0.088817351,0.137239404,0.004942514,0.031492133,0.036259731,1.104022523,1.47896441
0.233783676,0.118069481,0.23702699,0.098561954,0.027290188,0.0398075,0.137378019,0.119211928,-0.041841491,-0.05767475,0.026745047,0.107110762,-0.01228299,0.027853579,0.078135657,0.005331789,-0.013104997,0,-0.172362358,0.08693853,0.039444811,-0.070479421,-0.450535566,0.037631311,0.097555365,0.048273965,0.094607345,0.14432807,0.010411885,0.130523618,-0.119609914,0.065659707,-0.319652041,-0.258627458,-0.103419774,-0.075697466,0.560651089,-0.006938263,0.087297462,-0.311816476,-0.159451492,-0.229459624,-0.033114374,-0.194693713,-0.034320966,0.111897511,0.308204277,0.358268509,0.030140143,-0.062205968,-0.372903117,-0.289348394
-0.403900798,-0.278222082,-0.154622946,-0.115278767,-0.186359945,-0.247648526,-0.322076699,-0.278156863,-0.404199227,-0.442387477,-0.452160809,-0.107548119,-0.239709382,-0.337230217,-0.203015329,-0.340720586,-0.299383555,-0.445232944,-0.290708899,-0.183932704,-0.51263263,-0.290648722,-0.222624532,-0.297031434,-0.506817469,-0.243083362,-0.307790305,-0.532875445,-0.408633068,-0.099139615,-0.347046908,-0.268407234,-0.019128228,-0.139237377,-0.480334353,-0.531904747,-0.533931292,-0.65912774,-0.426674153,-0.022464544,0.104227978,-0.208977852,0.08778127,0.023079539,-0.457764865,-0.723786674,-0.661316937,-0.830943146,-0.92712997,-0.117078515,0.13224113,0.099200398
0.059839273,0.04359432,0.09939779,0.015226698,0.031073478,0.020192637,0.102593197,0.087606108,0.098558191,0.099891991,0.223150024,0.146219257,0.156821925,0.155210835,0.140834185,0.076479076,0.116569201,0.154948519,0.07466149,-0.015286114,0.131261331,0.212754018,0.190207751,0.380124669,0.227281381,0.187576659,0.236942856,0.23351164,0.112244955,0.11385462,0.105000872,0.105025237,0.17514395,0.07256709,0.293177862,0.195453844,0.206937824,0.265272348,0.170841006,0.164859637,0.056275745,0.020376878,0.20250105,0.003144293,0.130584365,0.218534505,0.139028131,0.230007365,0.291308198,0.1730181,0.225837822,-0.038428845
-0.003194136,-0.006787066,0.036967126,0.088967806,0.059624577,0.039083234,0.015585747,0.118459915,-0.027358985,-0.059476623,0.052829402,0.13627685,0.147317413,0.061043829,0.070321723,0.020088825,0.023384864,0.050345337,0.173165413,0.001496128,-0.016228809,0.076159206,0.153858724,0.118332242,0.068207839,0.062848398,0.057282596,0.091785211,0.072758058,0.001913623,-0.074670901,0.017301105,0.35968694,0.131966208,0.084081722,0.123713474,0.096712983,0.114303117,0.12921801,0.220291191,0.187558852,0.094778338,0.080243757,0.319601686,0.127791138,0.139726033,0.076982908,0.102111504,0.193109304,0.322316039,0.407978756,0.314314657
-0.063487269,-0.238457018,-0.240463053,-0.081676124,-0.060451505,-0.042459535,-0.062125459,-0.056761675,-0.193704458,0.081553237,0.098017055,-0.082868377,0.168180413,-0.083750434,0.005273439,-0.181911639,-0.123079859,0.005624247,-0.281351169,-0.059196496,0.089408268,-0.097115844,-0.329513167,-0.206476867,0.017125119,-0.063714144,-0.09372206,0.025895365,-0.167417625,-0.216310506,0.069195935,-0.157682621,-0.289651574,-0.262058779,-0.095100426,0.027487138,-0.197961694,0.040171316,-0.153001102,-0.125988002,-0.229953903,-0.014642557,-0.59733961,-0.497110922,-0.682983432,-0.04332947,-0.150767212,-0.151150154,-0.055372481,-0.029047583,0.06402257,-0.161947508
-0.233371375,-0.379491186,-0.334942111,-0.265171391,-0.478661109,-0.412421326,-0.123305792,-0.188665497,-0.157597802,-0.361153509,-0.059041055,-0.257875588,-0.331948401,-0.116658385,-0.180256088,-0.382885791,-0.071320586,-0.177450077,-0.159675866,-0.368512208,0.098293409,-0.088050679,-0.007093576,-0.140018354,-0.003107847,-0.146684279,-0.100366919,-0.008981817,-0.051438605,0.205581569,0.013320203,0.136590428,0.289524472,0.115149952,0.009156723,-0.117302197,-0.095224902,0.042556091,0.126544159,0.238279197,0.525079558,0.497988867,0.352945587,0.591086363,0.311187959,0.058833268,-0.092095346,-0.014565953,0.199007803,0.350920246,0.788948066,0.60430716
-0.030266669,-0.069988942,-0.055552564,0.020425272,0.04610892,-0.011505483,0.027290074,0.034525868,0.116420285,0.024923889,0.022048604,-0.041403397,-0.012858667,0.067987552,0.077839964,0.002440241,0.130181658,0.122783447,0.149778816,0.235481925,0.083324327,0.02291904,-0.041333934,0.061251018,0.125854561,0.059346671,0.090617037,0.11986701,0.254758376,0.345349666,0.19141148,0.092778194,0.038149817,0.101510609,0.120314752,0.113362641,0.241912688,0.14086313,0.206645454,0.269756604,0.385068241,0.242205607,0.133856062,0.144127487,0.153304596,0.293903686,0.147255057,0.216730066,0.216659082,0.185478481,0.131074657,0.356651037
0.122360436,-0.06297356,-0.008543855,-0.006283361,-0.034691951,-0.019894435,0.012308681,0.03577384,0.01345621,0.108957793,0.207180305,-0.375902998,-0.170787677,0.052804299,0.004061453,-0.10730719,0.046693216,0.063856507,-0.094756478,0.001725445,0.103886154,-0.59211368,-1.05841237,-0.285466086,0.029513898,-0.11978862,-0.030792597,0.117307307,-0.016026632,-0.490357734,-0.034971573,-0.234757806,-1.532324294,-1.114021047,-0.134488092,0.029644056,-0.086158452,0.036978565,0.059817069,-0.624829978,-0.081208886,-0.459659459,-0.904714295,-0.947096564,-0.454422594,-0.027386425,-0.029573796,-0.024377889,0.100419133,-0.054618832,-0.119822352,-0.002251899
0,0,0.303606119,0.036789207,0.073642173,0.093296559,0.081961599,0.075077533,0.00282137,-0.038692439,-0.165376024,0,0.341550505,0.146468862,0.1171718,0.15834032,0.017673172,0.066473451,0.214486943,0.414659447,0.038941762,-0.172594204,-0.055704787,0.158224407,0.352086717,0.190193792,0.083407833,0.146597035,0.293315127,0.44030384,0.355051194,-0.255447578,-0.560976986,-0.133132846,0.388005947,0.188197193,0.164947943,0.236636795,0.219625991,0.153263507,-0.080958245,0.164934104,-0.484472058,-0.924982081,0.013309258,0.226804591,0.122023409,0.190813645,0.056062782,-0.147366539,-0.374557374,-0.211626046
0.022932361,0.023696209,0.457073104,0.295437497,0.314047404,-0.063498221,-0.063277678,-0.028416151,0.027910791,-0.101039075,-0.073938967,0.002210051,0.345506669,-0.124145368,0.299831892,0.074743603,0.016886054,-0.054766583,0.091532378,0.160100947,-0.133069384,-0.014565951,0.130930334,-0.110011441,0.021673707,0.14292125,0.14930415,-0.007052829,-0.005983983,0.203645068,0.092317975,0.106408228,0.257311284,0.12507538,0.067021982,0.085391701,0.176802229,-0.037889149,0.015558179,0.199678853,0.175808682,0.076385442,0.173979712,0.423374517,0.393779289,0.032443799,-0.099044529,-0.111609155,-0.136508869,0.295182281,0.331534887,0.013109021
-0.034931549,0.012442425,-0.101651544,-0.008384932,0.070653653,-0.012336122,-0.053813619,-0.159357386,-0.108128359,0.022322019,0.00605038,0.024732143,0.040628255,-0.069305886,-0.00702642,-0.02331202,-0.032966406,-0.064067046,-0.058569318,0.005280063,-0.06122028,0.019708069,0.049403991,0.008221254,-0.071004592,-0.098129855,-0.097384001,-0.113844913,-0.046421516,0.065169255,0.0468055,0.098678602,0.069727563,0.045452468,0.023103703,-0.093003169,-0.071863723,-0.094377167,-0.07606117,0.007272933,-0.00014349,-0.157895434,0.098628633,0.026055684,0.054621868,0.027697016,-0.062072154,-0.013436148,0.019806314,-0.060618182,-0.07061852,-0.038186104
-0.160921066,-0.275331288,-0.639247226,-0.140333277,-0.027879162,-0.120260616,-0.047825884,-0.195510891,-0.48768676,-0.021635845,-0.026946186,-0.133058565,-0.375143161,-0.017400449,-0.022974487,-0.046453759,-0.033072272,0.036994449,-0.256086184,-0.039667204,-0.049123715,-0.138375952,-0.079336529,0.126454162,0.054088773,0.245156445,-0.02354828,0.00792365,-0.074497267,-0.308213336,-0.395337939,-0.0736776,0.080411399,0.15781172,0.147086273,0.340288939,0.269253254,0.16409833,0.152059333,-0.162561983,-0.117389821,-0.286830551,-0.123246857,0.100931749,0.19863206,0.299730899,0.096540104,0.182017956,0.275489384,0.022241881,0.111646568,-0.034914668
-0.131178201,0.04304611,-0.018959944,-0.183151308,-0.281804362,0.029751701,-0.078198705,-0.254126263,-0.349257245,-0.284340863,-0.249526674,-0.083674775,-0.267393196,-0.116385588,-0.165,-0.00356524,0.205512347,-0.122553785,-0.308975747,-0.404998452,-0.167836507,-0.132485152,-0.167110226,-0.045681359,-0.112191479,-0.008835443,0.133039733,0.03244897,-0.094174455,-0.204582957,-0.135165487,-0.193768025,-0.222883455,-0.116892472,0.022773157,-0.045200232,-0.120022853,0.14497453,-0.073693073,-0.059783734,-0.139788259,-0.027312103,-0.093811544,-0.137357997,0.021529422,-0.056818433,-0.222597411,-0.225193004,-0.075151657,0.040221245,0.126167793,-0.046764547
-0.041947349,0.006127894,0.026316509,-0.008587805,0.018906663,0.013250904,0.010962897,-0.040260225,-0.019600917,0.068061494,-0.084266171,-0.01751763,-0.097415789,0.025295071,0.012067547,0.029912012,0.008462563,0.004924161,-0.009594126,0.042101632,0.105795968,-0.102700605,-0.113406985,0.009041705,0.006530396,0.015795015,0.050596045,0.062484227,-0.010558404,0.01685162,0.202258082,-0.039460768,-0.055350573,-0.126050394,0.018163774,-0.031270405,0.064389581,0.101704224,0.020074627,0.00310913,0.050925869,0.294934363,0.00940021,0.029457755,-0.012447265,-0.001829607,0.011869631,0.028236238,0.052045857,0.088269003,-0.010202086,0.261278901
0.054634394,-0.036458501,0.211600347,0.041809968,0.04125701,0.083596791,-0.031163556,0.263326986,0.501146266,-0.066675515,0.006222695,0.32766882,0.246272094,0.049461867,0.065150967,0.062367206,0.215332112,-0.017007046,0.356332261,0.318866725,-0.140829043,0.532331239,0.089358225,0.030012071,-0.031790864,0.003272094,0.060575296,0.125682255,-0.001647585,0.317799433,0.478657474,0.009339607,0.253312886,0.234096688,0.016792029,0.008882448,0.081080734,-0.139294778,-0.024210361,0.420336787,0.738300993,0.117901272,-0.423587575,0.369357788,0.190937935,0.049231627,0.045525235,-0.044776818,-0.18102029,0.226539291,0.505108564,0.572050408
0.201372772,-0.004410453,-0.126375588,-0.378043359,-0.286057502,-0.094182269,-0.533013695,-0.220327801,0.816147015,0.377524297,-0.177280817,0.272377701,-0.016580014,0.100988529,-0.344624106,-0.26581563,0.040837901,-0.160257192,0,0.240904368,-0.272240164,0.43706222,0.181811172,0.059429169,0.016871042,-0.285617428,-0.203806913,-0.169508801,-0.213827133,0.196534213,0.252692011,-0.135960087,0.779827985,-0.258424139,0.013385725,-0.439879556,-0.272379784,0,-0.243169814,0.082124414,0.167668111,0.00967843,0.354471587,0.414530665,-0.269265435,-0.164474604,-0.311734512,-0.182784302,0.162534187,0.25519149,0.021192662,-0.015071725
